reporting_year,reporting_state,consulate_country,consulate_country_region,consulate_country_income_group,consulate_city,visitor_visa_applications,visitor_visa_issued,visitor_visa_not_issued,visitor_visa_refusal_rate
2010,Slovak Republic,Ireland,Europe & Central Asia,High income,DUBLIN,65,61,4,0.06153846153846154
2010,Slovak Republic,Israel,Middle East & North Africa,High income,TEL AVIV,41,37,4,0.0975609756097561
2010,Slovak Republic,Italy,Europe & Central Asia,High income,ROME,2,2,0,0.0
2010,Slovak Republic,Japan,East Asia & Pacific,High income,TOKYO,8,8,0,0.0
2010,Slovak Republic,Kazakhstan,Europe & Central Asia,Upper middle income,ASTANA,493,489,4,0.008113590263691683
2010,Slovak Republic,Kenya,Sub-Saharan Africa,Lower middle income,NAIROBI,108,60,48,0.4444444444444444
2010,Slovak Republic,"Korea, Rep.",East Asia & Pacific,High income,SEOUL,1,1,0,0.0
2010,Slovak Republic,Kuwait,Middle East & North Africa,High income,KUWAIT CITY,1176,1127,49,0.041666666666666664
2010,Slovak Republic,Libya,Middle East & North Africa,Upper middle income,TRIPOLI,525,464,61,0.11619047619047619
2010,Slovak Republic,Malaysia,East Asia & Pacific,Upper middle income,KUALA LUMPUR,4,4,0,0.0
2010,Slovak Republic,Mexico,Latin America & Caribbean,Upper middle income,MEXICO CITY,3,3,0,0.0
2010,Slovak Republic,Nigeria,Sub-Saharan Africa,Lower middle income,ABUJA,181,29,152,0.8397790055248618
2010,Slovak Republic,Poland,Europe & Central Asia,High income,WARSAW,2,2,0,0.0
2010,Slovak Republic,Romania,Europe & Central Asia,High income,BUCHAREST,245,162,83,0.33877551020408164
2010,Slovak Republic,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,1766,1732,34,0.01925254813137033
2010,Slovak Republic,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,14400,14147,253,0.017569444444444443
2010,Slovak Republic,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,371,364,7,0.018867924528301886
2010,Slovak Republic,South Africa,Sub-Saharan Africa,Upper middle income,PRETORIA,406,405,1,0.0024630541871921183
2010,Slovak Republic,Switzerland,Europe & Central Asia,High income,BERN,3,3,0,0.0
2010,Slovak Republic,Syrian Arab Republic,Middle East & North Africa,Low income,DAMASCUS,1021,826,195,0.1909892262487757
2010,Slovak Republic,"Taiwan, China",East Asia & Pacific,High income,TAIPEI,296,279,17,0.057432432432432436
2010,Slovak Republic,Thailand,East Asia & Pacific,Upper middle income,BANGKOK,116,116,0,0.0
2010,Slovak Republic,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,544,494,50,0.09191176470588236
2010,Slovak Republic,Türkiye,Europe & Central Asia,Upper middle income,ISTANBUL,741,725,16,0.021592442645074223
2010,Slovak Republic,Ukraine,Europe & Central Asia,Lower middle income,KYIV,16177,16029,148,0.009148791494096557
2010,Slovak Republic,Ukraine,Europe & Central Asia,Lower middle income,UZHHOROD,11826,11618,208,0.01758836462032809
2010,Slovak Republic,United Kingdom,Europe & Central Asia,High income,LONDON,386,364,22,0.05699481865284974
2010,Slovak Republic,United States,North America,High income,LOS ANGELES,43,43,0,0.0
2010,Slovak Republic,United States,North America,High income,NEW YORK,43,41,2,0.046511627906976744
2010,Slovak Republic,United States,North America,High income,WASHINGTON,42,32,10,0.23809523809523808
2010,Slovak Republic,Uzbekistan,Europe & Central Asia,Lower middle income,TASHKENT,111,102,9,0.08108108108108109
2010,Slovak Republic,Vietnam,East Asia & Pacific,Lower middle income,HANOI,265,247,18,0.06792452830188679
2010,Bulgaria,Afghanistan,South Asia,Low income,KABUL,147,85,62,0.4217687074829932
2010,Bulgaria,Albania,Europe & Central Asia,Upper middle income,TIRANA,2763,2722,41,0.014838943177705392
2010,Bulgaria,Algeria,Middle East & North Africa,Lower middle income,ALGIERS,320,218,102,0.31875
2010,Bulgaria,Angola,Sub-Saharan Africa,Lower middle income,LUANDA,19,15,4,0.21052631578947367
2010,Bulgaria,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,4,2,2,0.5
2010,Bulgaria,Armenia,Europe & Central Asia,Upper middle income,YEREVAN,2619,2525,94,0.03589156166475754
2010,Bulgaria,Australia,East Asia & Pacific,High income,CANBERRA,46,44,2,0.043478260869565216
2010,Bulgaria,Austria,Europe & Central Asia,High income,VIENNA,411,407,4,0.009732360097323601
2010,Bulgaria,Azerbaijan,Europe & Central Asia,Upper middle income,BAKU,815,799,16,0.0196319018404908
2010,Bulgaria,Belarus,Europe & Central Asia,Upper middle income,MINSK,38325,38262,63,0.0016438356164383563
2010,Bulgaria,Belgium,Europe & Central Asia,High income,BRUSSELS,130,125,5,0.038461538461538464
2010,Bulgaria,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SARAJEVO,2184,2183,1,0.0004578754578754579
2010,Bulgaria,Brazil,Latin America & Caribbean,Upper middle income,BRASILIA,0,0,0,
2010,Bulgaria,Canada,North America,High income,OTTAWA,38,38,0,0.0
2010,Bulgaria,Canada,North America,High income,TORONTO,42,33,9,0.21428571428571427
2010,Bulgaria,Chile,Latin America & Caribbean,High income,SANTIAGO,8,7,1,0.125
2010,Bulgaria,China,East Asia & Pacific,Upper middle income,BEIJING,1260,1179,81,0.06428571428571428
2010,Bulgaria,China,East Asia & Pacific,Upper middle income,SHANGHAI,601,591,10,0.016638935108153077
2010,Bulgaria,Croatia,Europe & Central Asia,High income,ZAGREB,146,146,0,0.0
2010,Bulgaria,Cuba,Latin America & Caribbean,Upper middle income,HAVANA,81,49,32,0.3950617283950617
2010,Bulgaria,Cyprus,Europe & Central Asia,High income,NICOSIA,200,129,71,0.355
2010,Bulgaria,Czechia,Europe & Central Asia,High income,PRAGUE,478,478,0,0.0
2010,Bulgaria,Denmark,Europe & Central Asia,High income,COPENHAGEN,152,152,0,0.0
2010,Bulgaria,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,653,584,69,0.10566615620214395
2010,Bulgaria,Finland,Europe & Central Asia,High income,HELSINKI,587,586,1,0.0017035775127768314
2010,Bulgaria,North Macedonia,Europe & Central Asia,Upper middle income,BITOLA,1962,1890,72,0.03669724770642202
2010,Bulgaria,North Macedonia,Europe & Central Asia,Upper middle income,SKOPJE,7799,7608,191,0.0244903192717015
2010,Bulgaria,France,Europe & Central Asia,High income,PARIS,338,325,13,0.038461538461538464
2010,Bulgaria,Georgia,Europe & Central Asia,Upper middle income,TBILISI,1828,1749,79,0.04321663019693654
2010,Bulgaria,Germany,Europe & Central Asia,High income,BERLIN,709,700,9,0.012693935119887164
2010,Bulgaria,Germany,Europe & Central Asia,High income,BONN,903,881,22,0.024363233665559248
2010,Bulgaria,Germany,Europe & Central Asia,High income,MUNICH,539,533,6,0.011131725417439703
2010,Bulgaria,Ghana,Sub-Saharan Africa,Lower middle income,ACCRA,126,102,24,0.19047619047619047
2010,Bulgaria,Greece,Europe & Central Asia,High income,ATHENS,1404,1342,62,0.04415954415954416
2010,Bulgaria,Greece,Europe & Central Asia,High income,THESSALONIKI,185,169,16,0.08648648648648649
2010,Bulgaria,Hungary,Europe & Central Asia,High income,BUDAPEST,227,227,0,0.0
2010,Bulgaria,India,South Asia,Lower middle income,NEW DELHI,903,792,111,0.12292358803986711
2010,Bulgaria,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,306,295,11,0.03594771241830065
2010,Bulgaria,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,9230,8823,407,0.04409534127843987
2010,Bulgaria,Ireland,Europe & Central Asia,High income,DUBLIN,99,98,1,0.010101010101010102
2010,Bulgaria,Israel,Middle East & North Africa,High income,TEL AVIV,319,280,39,0.12225705329153605
2010,Bulgaria,Italy,Europe & Central Asia,High income,MILAN,149,144,5,0.03355704697986577
2010,Bulgaria,Italy,Europe & Central Asia,High income,ROME,128,126,2,0.015625
2010,Bulgaria,Japan,East Asia & Pacific,High income,TOKYO,35,35,0,0.0
2010,Bulgaria,Jordan,Middle East & North Africa,Lower middle income,AMMAN,870,790,80,0.09195402298850575
2010,Bulgaria,Kazakhstan,Europe & Central Asia,Upper middle income,ASTANA,3662,3558,104,0.028399781540142
2010,Bulgaria,"Korea, Rep.",East Asia & Pacific,High income,SEOUL,6,6,0,0.0
2010,Bulgaria,Kosovo,Europe & Central Asia,Upper middle income,PRISTINA,7351,7198,153,0.020813494762617332
2010,Bulgaria,Kuwait,Middle East & North Africa,High income,KUWAIT CITY,2080,2006,74,0.035576923076923075
2010,Bulgaria,Lebanon,Middle East & North Africa,Lower middle income,BEIRUT,2681,2553,128,0.047743379336068634
2010,Bulgaria,Libya,Middle East & North Africa,Upper middle income,TRIPOLI,260,242,18,0.06923076923076923
2010,Bulgaria,Lithuania,Europe & Central Asia,High income,VILNIUS,145,143,2,0.013793103448275862
2010,Bulgaria,Mexico,Latin America & Caribbean,Upper middle income,MEXICO CITY,6,6,0,0.0
2010,Bulgaria,Moldova,Europe & Central Asia,Upper middle income,CHISINAU,41438,40898,540,0.013031516965104493
2010,Bulgaria,Mongolia,East Asia & Pacific,Lower middle income,ULAN BATOR,81,59,22,0.2716049382716049
2010,Bulgaria,Montenegro,Europe & Central Asia,Upper middle income,PODGORICA,83,83,0,0.0
2010,Bulgaria,Morocco,Middle East & North Africa,Lower middle income,RABAT,123,80,43,0.34959349593495936
2010,Bulgaria,Netherlands,Europe & Central Asia,High income,THE HAGUE,184,177,7,0.03804347826086957
2010,Bulgaria,Nigeria,Sub-Saharan Africa,Lower middle income,ABUJA,210,132,78,0.37142857142857144
2010,Bulgaria,Norway,Europe & Central Asia,High income,OSLO,73,72,1,0.0136986301369863
2010,Bulgaria,Pakistan,South Asia,Lower middle income,ISLAMABAD,179,115,64,0.3575418994413408
2010,Bulgaria,Poland,Europe & Central Asia,High income,WARSAW,225,220,5,0.022222222222222223
2010,Bulgaria,Portugal,Europe & Central Asia,High income,LISBON,31,30,1,0.03225806451612903
2010,Bulgaria,Romania,Europe & Central Asia,High income,BUCHAREST,705,684,21,0.029787234042553193
2010,Bulgaria,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,53397,53362,35,0.0006554675356293425
2010,Bulgaria,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,245545,245283,262,0.001067014192917795
2010,Bulgaria,Russian Federation,Europe & Central Asia,Upper middle income,NOVOSIBIRSK,6182,6182,0,0.0
2010,Bulgaria,Russian Federation,Europe & Central Asia,Upper middle income,YEKATERINBURG,11294,11274,20,0.0017708517797060386
2010,Bulgaria,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,970,948,22,0.02268041237113402
2010,Bulgaria,Serbia,Europe & Central Asia,Upper middle income,NIS,2979,2959,20,0.00671366230278617
2010,Bulgaria,Slovak Republic,Europe & Central Asia,High income,BRATISLAVA,26,26,0,0.0
2010,Bulgaria,Slovenia,Europe & Central Asia,High income,LJUBLJANA,14,14,0,0.0
2010,Bulgaria,South Africa,Sub-Saharan Africa,Upper middle income,PRETORIA,642,629,13,0.020249221183800622
2010,Bulgaria,Spain,Europe & Central Asia,High income,MADRID,178,177,1,0.0056179775280898875
2010,Bulgaria,Spain,Europe & Central Asia,High income,VALENCIA,52,49,3,0.057692307692307696
2010,Bulgaria,Sweden,Europe & Central Asia,High income,STOCKHOLM,96,91,5,0.052083333333333336
2010,Bulgaria,Switzerland,Europe & Central Asia,High income,BERN,232,224,8,0.034482758620689655
2010,Bulgaria,Syrian Arab Republic,Middle East & North Africa,Low income,DAMASCUS,1169,964,205,0.17536355859709152
2010,Bulgaria,Thailand,East Asia & Pacific,Upper middle income,BANGKOK,344,321,23,0.06686046511627906
2010,Bulgaria,Tunisia,Middle East & North Africa,Lower middle income,TUNIS,433,394,39,0.09006928406466513
2010,Bulgaria,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,10600,10068,532,0.050188679245283016
2010,Bulgaria,Türkiye,Europe & Central Asia,Upper middle income,BURSA,11139,10948,191,0.0171469611275698
2010,Bulgaria,Türkiye,Europe & Central Asia,Upper middle income,EDIRNE,12830,12439,391,0.03047544816835542
2010,Bulgaria,Türkiye,Europe & Central Asia,Upper middle income,ISTANBUL,18534,17423,1111,0.05994388691054279
2010,Bulgaria,Ukraine,Europe & Central Asia,Lower middle income,KYIV,95351,95194,157,0.0016465480173254606
2010,Bulgaria,Ukraine,Europe & Central Asia,Lower middle income,ODESA,8152,8130,22,0.0026987242394504417
2010,Bulgaria,United Arab Emirates,Middle East & North Africa,High income,DUBAI,985,862,123,0.12487309644670051
2010,Bulgaria,United Kingdom,Europe & Central Asia,High income,LONDON,913,802,111,0.12157721796276014
2010,Bulgaria,United States,North America,High income,CHICAGO,34,34,0,0.0
2010,Bulgaria,United States,North America,High income,LOS ANGELES,85,79,6,0.07058823529411765
2010,Bulgaria,United States,North America,High income,NEW YORK,142,134,8,0.056338028169014086
2010,Bulgaria,United States,North America,High income,WASHINGTON,441,436,5,0.011337868480725623
2010,Bulgaria,Uzbekistan,Europe & Central Asia,Lower middle income,TASHKENT,339,334,5,0.014749262536873156
2010,Bulgaria,"Venezuela, RB",Latin America & Caribbean,nan,CARACAS,87,86,1,0.011494252873563218
2010,Bulgaria,Vietnam,East Asia & Pacific,Lower middle income,HANOI,279,245,34,0.12186379928315412
2010,Bulgaria,"Yemen, Rep.",Middle East & North Africa,Low income,SANAA,45,39,6,0.13333333333333333
2010,Bulgaria,Zimbabwe,Sub-Saharan Africa,Lower middle income,HARARE,13,12,1,0.07692307692307693
2010,Romania,Albania,Europe & Central Asia,Upper middle income,TIRANA,847,844,3,0.0035419126328217238
2010,Romania,Algeria,Middle East & North Africa,Lower middle income,ALGIERS,158,139,19,0.12025316455696203
2010,Romania,Angola,Sub-Saharan Africa,Lower middle income,LUANDA,36,35,1,0.027777777777777776
2010,Romania,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,7,7,0,0.0
2010,Romania,Armenia,Europe & Central Asia,Upper middle income,YEREVAN,276,264,12,0.043478260869565216
2010,Romania,Australia,East Asia & Pacific,High income,CANBERRA,13,11,2,0.15384615384615385
2010,Romania,Australia,East Asia & Pacific,High income,SYDNEY,25,25,0,0.0
2010,Romania,Austria,Europe & Central Asia,High income,VIENNA,299,284,15,0.05016722408026756
2010,Romania,Azerbaijan,Europe & Central Asia,Upper middle income,BAKU,512,510,2,0.00390625
2010,Romania,Belarus,Europe & Central Asia,Upper middle income,MINSK,1883,1861,22,0.01168348380244291
2010,Romania,Belgium,Europe & Central Asia,High income,BRUSSELS,105,100,5,0.047619047619047616
2010,Romania,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SARAJEVO,618,614,4,0.006472491909385114
2010,Romania,Brazil,Latin America & Caribbean,Upper middle income,BRASILIA,1,1,0,0.0
2010,Romania,Brazil,Latin America & Caribbean,Upper middle income,RIO DE JANEIRO,14,8,6,0.42857142857142855
2010,Romania,Bulgaria,Europe & Central Asia,Upper middle income,SOFIA,392,388,4,0.01020408163265306
2010,Romania,Canada,North America,High income,MONTREAL,264,260,4,0.015151515151515152
2010,Romania,Canada,North America,High income,OTTAWA,11,11,0,0.0
2010,Romania,Canada,North America,High income,TORONTO,71,71,0,0.0
2010,Romania,Chile,Latin America & Caribbean,High income,SANTIAGO,1,1,0,0.0
2010,Romania,China,East Asia & Pacific,Upper middle income,BEIJING,2591,2430,161,0.062138170590505595
2010,Romania,China,East Asia & Pacific,Upper middle income,SHANGHAI,709,642,67,0.09449929478138223
2010,Romania,Colombia,Latin America & Caribbean,Upper middle income,BOGOTA,136,134,2,0.014705882352941176
2010,Romania,Croatia,Europe & Central Asia,High income,ZAGREB,53,52,1,0.018867924528301886
2010,Romania,Cuba,Latin America & Caribbean,Upper middle income,HAVANA,89,89,0,0.0
2010,Romania,Cyprus,Europe & Central Asia,High income,NICOSIA,173,159,14,0.08092485549132948
2010,Romania,Czechia,Europe & Central Asia,High income,PRAGUE,103,99,4,0.038834951456310676
2010,Romania,Denmark,Europe & Central Asia,High income,COPENHAGEN,26,26,0,0.0
2010,Romania,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,2638,2517,121,0.04586808188021228
2010,Romania,Ethiopia,Sub-Saharan Africa,Low income,ADDIS ABABA,8,8,3,0.2727272727272727
2010,Romania,Finland,Europe & Central Asia,High income,HELSINKI,28,27,1,0.03571428571428571
2010,Romania,North Macedonia,Europe & Central Asia,Upper middle income,SKOPJE,797,782,15,0.018820577164366373
2010,Romania,France,Europe & Central Asia,High income,LYON,46,37,9,0.1956521739130435
2010,Romania,France,Europe & Central Asia,High income,MARSEILLE,24,23,1,0.041666666666666664
2010,Romania,France,Europe & Central Asia,High income,PARIS,431,426,5,0.01160092807424594
2010,Romania,France,Europe & Central Asia,High income,STRASBOURG,35,32,3,0.08571428571428572
2010,Romania,Georgia,Europe & Central Asia,Upper middle income,TBILISI,456,456,0,0.0
2010,Romania,Germany,Europe & Central Asia,High income,BERLIN,204,202,2,0.00980392156862745
2010,Romania,Germany,Europe & Central Asia,High income,BONN,314,307,7,0.022292993630573247
2010,Romania,Germany,Europe & Central Asia,High income,MUNICH,162,156,6,0.037037037037037035
2010,Romania,Greece,Europe & Central Asia,High income,ATHENS,2250,2242,8,0.0035555555555555557
2010,Romania,Greece,Europe & Central Asia,High income,THESSALONIKI,219,216,3,0.0136986301369863
2010,Romania,China,East Asia & Pacific,Upper middle income,HONG KONG,29,25,4,0.13793103448275862
2010,Romania,Hungary,Europe & Central Asia,High income,BUDAPEST,228,226,2,0.008771929824561403
2010,Romania,Hungary,Europe & Central Asia,High income,GYULA,14,14,0,0.0
2010,Romania,Hungary,Europe & Central Asia,High income,SZEGED,80,78,2,0.025
2010,Romania,India,South Asia,Lower middle income,NEW DELHI,2643,2321,322,0.12183125236473705
2010,Romania,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,321,311,10,0.03115264797507788
2010,Romania,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,1060,992,68,0.06415094339622641
2010,Romania,Iraq,Middle East & North Africa,Upper middle income,BAGHDAD,368,324,44,0.11956521739130435
2010,Romania,Ireland,Europe & Central Asia,High income,DUBLIN,479,474,5,0.010438413361169102
2010,Romania,Israel,Middle East & North Africa,High income,TEL AVIV,220,199,21,0.09545454545454546
2010,Romania,Italy,Europe & Central Asia,High income,MILAN,276,267,9,0.03260869565217391
2010,Romania,Italy,Europe & Central Asia,High income,ROME,154,153,1,0.006493506493506494
2010,Romania,Italy,Europe & Central Asia,High income,TRIESTE,27,23,4,0.14814814814814814
2010,Romania,Japan,East Asia & Pacific,High income,TOKYO,65,62,3,0.046153846153846156
2010,Romania,Jordan,Middle East & North Africa,Lower middle income,AMMAN,804,772,32,0.03980099502487562
